pl_name,hostname,ra,dec,sy_dist,disc_year,discoverymethod,disc_facility,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,sy_pnum,method,survey,has_distance,kepler_offset_deg,x_pc,y_pc,z_pc,within_2000_pc
TOI-375 b,TOI-375,47.1499034,-77.3833275,396.213,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),10.77183045,236.78216321,9.45469,1373.0,593.3,5259.9,3,Transit,TESS,True,138.89084430819935,58.86,63.45,-386.65,True
TOI-5422 b,TOI-5422,86.8436173,25.6260342,346.141,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),9.10169233,8899.195396,5.377219,1369.0,580.0,5820.0,1,Transit,TESS,True,106.5683457270816,17.18,311.62,149.7,True
HD 28185 b,HD 28185,66.6100461,-10.5510754,39.3809,2001,Radial Velocity,La Silla Observatory,12.8,1859.29618095,385.92,271.95,0.9073,5602.0,2,Radial Velocity,Radial Velocity,True,129.21687259375827,15.37,35.53,-7.21,True
XO-3 b,XO-3,65.4695814,57.8172095,213.053,2007,Transit,XO,14.79585452,4217.58296089,3.19152309,1890.0,1161.72,6970.0,1,Transit,Other transit,True,71.00305931890546,47.11,103.23,180.32,True
DMPP-6 c,DMPP-6,120.3857827,-70.0234291,54.6303,2026,Radial Velocity,Multiple Observatories,3.74,13.47,36.441,715.27,42.4847,6182.09,2,Radial Velocity,Radial Velocity,True,154.01539690537416,-9.44,16.1,-51.34,True
TOI-7510 b,TOI-7510,273.728188,-54.4340547,249.006,2025,Transit,Transiting Exoplanet Survey Satellite (TESS),7.31,18.1,11.530869,878.0,1678.5119,5720.0,3,Transit,TESS,True,99.9794417561379,9.42,-144.53,-202.55,True
TOI-5788 c,TOI-5788,287.4249017,31.7615284,97.614,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),2.272,6.4,16.213362,667.0,49.8,5615.0,2,Transit,TESS,True,12.98822633378605,24.85,-79.19,51.38,True
TOI-5788 b,TOI-5788,287.4249017,31.7615284,97.614,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),1.528,3.72,6.340758,910.0,175.1,5615.0,2,Transit,TESS,True,12.98822633378605,24.85,-79.19,51.38,True
DMPP-9 b,DMPP-9,316.3060007,-66.9581622,109.539,2026,Radial Velocity,Multiple Observatories,3.89,14.43,12.733,995.58,176.6011,6092.0,1,Radial Velocity,Radial Velocity,True,113.16060200171354,31.0,-29.62,-100.8,True
HD 72659 c,HD 72659,128.5128072,-1.5686323,51.8949,2022,Radial Velocity,Multiple Observatories,12.1,6165.8710958,35500.0,71.91,0.0051,5929.0,2,Radial Velocity,Radial Velocity,True,134.25584782019374,-32.3,40.59,-1.42,True
KMT-2020-BLG-0202L b,KMT-2020-BLG-0202L,267.0404583,-24.47445,3840.0,2026,Microlensing,KMTNet,12.4,3902.93283796,,,,,1,Microlensing,Microlensing,True,72.27967509698007,-180.45,-3490.3,-1590.86,False
KMT-2022-BLG-1551L b,KMT-2022-BLG-1551L,265.25375,-27.5518806,6900.0,2026,Microlensing,KMTNet,13.2,940.77208472,,,,,1,Microlensing,Microlensing,True,75.70187798558263,-506.18,-6096.51,-3191.61,False
HD 95338 b,HD 95338,164.8563364,-56.6235564,36.9941,2020,Radial Velocity,Las Campanas Observatory,4.27174254,42.9,55.082694,443.0,7.42,5097.0,1,Radial Velocity,Radial Velocity,True,144.57726014411352,-19.65,5.32,-30.89,True
KMT-2022-BLG-1818L b,KMT-2022-BLG-1818L,270.798625,-27.4811111,5300.0,2026,Microlensing,KMTNet,13.0,1271.313628,,,,,2,Microlensing,Microlensing,True,74.23653746172833,65.54,-4701.51,-2445.72,False
TOI-1243 b,TOI-1243,135.7326412,71.6364158,43.1865,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),2.33,7.7,4.6594779,450.0,17.2664,3515.0,1,Transit,TESS,True,62.504914070897016,-9.74,9.5,40.99,True
TOI-5938 b,TOI-5938,303.9088422,28.6592261,114.035,2026,Transit,Transiting Exoplanet Survey Satellite (TESS),3.82,14.0,2.260424,1077.0,249.273,4650.0,1,Transit,TESS,True,19.023920894112482,55.82,-83.05,54.69,True
